"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2073,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,318099.014306892,0.0749146025773652,4246155,467.198634122835,0.0711648546647388,0.17921146953405,-0.03584229390681,450.453163365744,302177.003458954,136116587.104467,453268235.057876,255609719.807876
2074,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,317832.540954016,0.0748518461888499,4246155,467.590337206855,0.0711226448261781,0.17921146953405,-0.03584229390681,450.830826912703,301997.7739419,136149906.152022,453379187.486234,255720672.236234
2075,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,317577.938576266,0.0747918855002388,4246155,467.965204592793,0.0710821620560712,0.17921146953405,-0.03584229390681,451.192258191618,301825.877825197,136181499.396618,453484392.990738,255825877.740738
2076,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,317335.616955528,0.074734817018109,4246155,468.322548933507,0.0710435183569414,0.17921146953405,-0.03584229390681,451.536794491445,301661.790688918,136211397.988224,453583955.300785,255925440.050785
2077,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,317106.311893821,0.0746808140291207,4246155,468.661201073039,0.0710068990349461,0.17921146953405,-0.03584229390681,451.863308561461,301506.299371732,136239633.986233,453677981.174156,256019465.924156
2078,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316890.971227802,0.0746300997556148,4246155,468.979675956641,0.0709725375635707,0.17921146953405,-0.03584229390681,452.170368574683,301360.395238244,136266240.988689,453766582.492333,256108067.242333
2079,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316690.737079301,0.074582943175485,4246155,469.276197878771,0.0709407126535358,0.17921146953405,-0.03584229390681,452.45626247093,301225.261737374,136291256.08752,453849882.771441,256191367.521441
2080,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316506.866650293,0.0745396403688263,4246155,469.548817606552,0.0709117305701248,0.17921146953405,-0.03584229390681,452.719110882303,301102.199318988,136314719.960398,453928017.468127,256269502.218127
2081,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316340.638598603,0.0745004924687401,4246155,469.795552219816,0.0708859046151951,0.17921146953405,-0.03584229390681,452.957001961041,300992.538311334,136336677.766146,454001136.961265,256342621.711265
2082,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316193.15441478,0.0744657588841623,4246155,470.014682244028,0.0708635101673674,0.17921146953405,-0.03584229390681,453.168277862522,300897.448014718,136357178.330057,454069403.839091,256410888.589091
2083,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,316065.24896406,0.0744356362318522,4246155,470.204888032151,0.0708447642060729,0.17921146953405,-0.03584229390681,453.351666238884,300817.849757438,136376273.421933,454132990.495036,256474475.245036
2084,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315957.491763678,0.0744102586372089,4246155,470.365251257146,0.0708298254775752,0.17921146953405,-0.03584229390681,453.506281678037,300754.417600733,136394017.624352,454192078.689093,256533563.439093
2085,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315870.161266382,0.0743896916778549,4246155,470.49529592847,0.070818788369303,0.17921146953405,-0.03584229390681,453.63166525003,300707.552328258,136410467.715928,454246857.494041,256588342.244041
2086,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315803.259732725,0.0743739358861664,4246155,470.594968290632,0.070811685787776,0.17921146953405,-0.03584229390681,453.727765126093,300677.393666194,136425681.852101,454297520.567495,256639005.317495
2087,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315756.661173116,0.07436296159069,4246155,470.664417491165,0.0708085223644812,0.17921146953405,-0.03584229390681,453.79472510797,300663.961280554,136439719.659182,454344266.465076,256685751.215076
2088,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315730.128605652,0.0743567129804851,4246155,470.703970052922,0.0708092779282293,0.17921146953405,-0.03584229390681,453.832860015183,300667.16952134,136452641.45654,454387296.050278,256728780.800278
2089,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315723.314522798,0.0743551082150317,4246155,470.714128998125,0.0708139075542776,0.17921146953405,-0.03584229390681,453.842654840487,300686.827631133,136464508.127677,454426812.065166,256768296.815166
2090,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315735.29171164,0.0743579289290289,4246155,470.696272799715,0.0708222407490488,0.17921146953405,-0.03584229390681,453.825438649188,300722.211667777,136475389.621683,454463047.440204,256804532.190204
2091,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315745.949204318,0.0743604388451006,4246155,470.680385210046,0.0708297913860525,0.17921146953405,-0.03584229390681,453.810120507177,300754.272842844,136485332.801859,454496158.230191,256837642.980191
2092,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315755.353243806,0.0743626535639434,4246155,470.666367088474,0.0708366046289216,0.17921146953405,-0.03584229390681,453.796604827239,300783.202928119,136494396.277843,454526339.605216,256867824.355216
2093,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315763.577034267,0.0743645903256633,4246155,470.654108988233,0.0708427265415174,0.17921146953405,-0.03584229390681,453.784786085429,300809.197517897,136502637.348188,454553782.369466,256895267.119467
2094,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315770.692974195,0.0743662661806257,4246155,470.643502727294,0.0708482021366415,0.17921146953405,-0.03584229390681,453.774559977212,300832.447743511,136510111.601679,454578671.633592,256920156.383592
2095,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315776.776846015,0.074367698976136,4246155,470.634435136029,0.0708530762452901,0.17921146953405,-0.03584229390681,453.765817389218,300853.14396432,136516872.785086,454601186.374335,256942671.124335
2096,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315781.89983904,0.0743689054777887,4246155,470.6267999393,0.0708573916690764,0.17921146953405,-0.03584229390681,453.758455855454,300871.467922607,136522972.695526,454621499.076102,256962983.826102
2097,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315786.132584511,0.0743699023197485,4246155,470.620491734947,0.0708611901762601,0.17921146953405,-0.03584229390681,453.752373751616,300887.596972878,136528461.358863,454639776.325013,256981261.075013
2098,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315789.544987594,0.0743707059651835,4246155,470.615406237843,0.0708645124178457,0.17921146953405,-0.03584229390681,453.747470530393,300901.703725598,136533386.943776,454656178.522774,256997663.272774
2099,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315792.207959933,0.074371333114296,4246155,470.611437692141,0.0708673982402706,0.17921146953405,-0.03584229390681,453.743644226473,300913.957374916,136537795.617904,454670859.407621,257012344.157621
2100,"41",4246155,"Oregon","OR",35,1.33,11.16,148615425,197658515.25,315794.200765405,0.0743718024342976,4246155,470.608467919278,0.0708698882837105,0.17921146953405,-0.03584229390681,453.740780897081,300924.530485319,136541731.453496,454683965.740142,257025450.490142
2025,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1599014.62816431,0.123342156819155,12964056,289.438752496793,0.123342156819155,0,0,289.438752496793,1599014.62816431,462816799.2,1203323677.92,0
2026,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1572521.89418554,0.121298603938886,12964056,294.315011391118,0.119638003944431,0.168634064080944,-0.0337268128161889,284.388704092936,1550993.78286382,441085111.964842,2028991515.03827,825667837.118274
2027,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1547672.35430674,0.119381801058769,12964056,299.040554618754,0.11648083454385,0.168634064080944,-0.0337268128161889,288.954869808678,1510064.06195321,436340364.424453,2007165676.35248,803841998.432482
2028,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1524342.99939489,0.117582259702896,12964056,303.617230100918,0.113761558415205,0.168634064080944,-0.0337268128161889,293.377188613534,1474811.21394199,432675967.682015,1990309451.33727,786985773.417269
2029,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1502434.17518321,0.115892292904567,12964056,308.044643049712,0.111396845287617,0.168634064080944,-0.0337268128161889,297.655279034545,1444154.94053201,429860341.793171,1977357572.24859,774033894.328587
2030,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1481862.71916295,0.11430548581115,12964056,312.320968207789,0.109322481119633,0.168634064080944,-0.0337268128161889,301.787377374474,1417262.76729386,427712013.592104,1967475262.52368,764151584.603678
2031,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1462557.53900848,0.112816354619918,12964056,316.443481268956,0.107488650864213,0.168634064080944,-0.0337268128161889,305.770851209295,1393488.88916811,426088283.791628,1960006105.44149,756682427.521486
2032,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1444456.70513785,0.111420122308778,12964056,320.408910529327,0.105856466799814,0.168634064080944,-0.0337268128161889,309.602539179266,1372329.16355492,424876593.626362,1954432330.68127,751108652.761265
2033,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1427505.16645485,0.110112542436939,12964056,324.213747225438,0.104395427257494,0.168634064080944,-0.0337268128161889,313.279050860331,1353388.16511008,423988159.81129,1950345535.13193,747021857.211934
2034,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1411652.94509874,0.108889759894491,12964056,327.854520338657,0.103081452209999,0.168634064080944,-0.0337268128161889,316.797032300254,1336353.71901176,423352892.286332,1947423304.51713,744099626.597128
2035,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1396853.82875939,0.107748210032369,12964056,331.328009897105,0.101895392304723,0.168634064080944,-0.0337268128161889,320.153372126545,1320977.5719804,422915424.17306,1945410951.19608,742087273.276076
2036,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1383064.42045037,0.106684545365306,12964056,334.631411492237,0.100821892638369,0.168634064080944,-0.0337268128161889,323.345360514422,1307060.6621898,422632001.02998,1944107204.73791,740783526.817907
2037,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1370243.53026748,0.105695588654313,12964056,337.762440746321,0.0998485285246193,0.168634064080944,-0.0337268128161889,326.37079013093,1294441.91531076,422468030.678568,1943352941.12141,740029263.201413
2038,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1358351.62809538,0.104778290690459,12964056,340.719434958782,0.0989651363974321,0.168634064080944,-0.0337268128161889,329.228054353089,1282989.57030395,422396159.986475,1943022335.93778,739698658.017783
2039,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1347350.52673649,0.103929705852589,12964056,343.501405177033,0.0981633078543002,0.168634064080944,-0.0337268128161889,331.91619758253,1272594.62016839,422394767.390275,1943015929.99526,739692252.075264
2040,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1337203.19248471,0.103146977495678,12964056,346.108057325247,0.0974360043606482,0.168634064080944,-0.0337268128161889,334.434935661663,1263165.81694769,422446778.720912,1943255182.1162,739931504.196195
2041,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1327873.18832161,0.10242729500101,12964056,348.539908230985,0.0967772291311099,0.168634064080944,-0.0337268128161889,336.784767987107,1254625.41798054,422538730.305303,1943678159.4044,740354481.484396
2042,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1319323.61295888,0.101767811937782,12964056,350.798541505696,0.096181727857034,0.168634064080944,-0.0337268128161889,338.967224760141,1246905.30611535,422660031.152614,1944236143.30203,740912465.382025
2043,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1311516.67804553,0.101165613450415,12964056,352.886705100623,0.0956447843015996,0.168634064080944,-0.0337268128161889,340.984961252372,1239944.33979386,422802372.659707,1944890914.23465,741567236.314653
2044,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1304413.6904437,0.100617714891366,12964056,354.808296317843,0.0951620840969763,0.168634064080944,-0.0337268128161889,342.8417433223,1233686.58730991,422959260.306668,1945612597.41067,742288919.490673
2045,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1297975.01581877,0.100121059012609,12964056,356.568341886036,0.0947296069195093,0.168634064080944,-0.0337268128161889,344.542428163067,1228079.92896251,423125640.703068,1946377947.23411,743054269.314113
2046,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1292160.02925994,0.0996725121566843,12964056,358.172972944436,0.0943435404570481,0.168634064080944,-0.0337268128161889,346.092940130121,1223074.94172344,423297602.58054,1947168971.87049,743845293.950486
2047,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1286927.21545056,0.099268871983472,12964056,359.629350940383,0.0940002237895641,0.168634064080944,-0.0337268128161889,347.500199138009,1218624.16522044,423472140.088493,1947971844.40707,744648166.48707
2048,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1282234.18463749,0.0989068687020085,12964056,360.945609425355,0.0936960979772499,0.168634064080944,-0.0337268128161889,348.772064419441,1214681.46115855,423646960.820291,1948776019.77334,745452341.85334
2049,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1278037.88482353,0.0985831814382417,12964056,362.130735478086,0.0934276903635302,0.168634064080944,-0.0337268128161889,349.917219947627,1211201.80982347,423820370.088962,1949573702.40922,746250024.489224
2050,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1274294.74773242,0.0982944494942337,12964056,363.194465035325,0.0931915866967871,0.168634064080944,-0.0337268128161889,350.945073297203,1208140.948666,423991113.782943,1950359123.40154,747035445.481536
2051,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1270961.20359647,0.0980373120570038,12964056,364.14707065043,0.0929844425104214,0.168634064080944,-0.0337268128161889,351.865550561039,1205455.51983388,424158270.163193,1951128042.75069,747804364.830689
2052,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1267995.10132056,0.097808517744798,12964056,364.998885814305,0.092803069234042,0.168634064080944,-0.0337268128161889,352.688636714329,1203104.186522,424321175.369745,1951877406.70083,748553728.780828
2053,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1265356.13151422,0.0976049572382453,12964056,365.760111065459,0.092644453259731,0.168634064080944,-0.0337268128161889,353.424188263926,1201047.88014853,424479372.107605,1952605111.69498,749281433.774982
2054,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1263005.97433917,0.0974236746847722,12964056,366.440704638912,0.0925057565005754,0.168634064080944,-0.0337268128161889,354.081827585323,1199249.80759582,424632563.604876,1953309792.58243,749986114.662428
2055,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1260908.50823858,0.0972618837992197,12964056,367.05026270822,0.0923843235596705,0.168634064080944,-0.0337268128161889,354.670827203727,1197675.54414969,424780575.965244,1953990649.44012,750666971.520122
2056,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1259030.86122673,0.0971170489564938,12964056,367.59766059194,0.092277752664007,0.168634064080944,-0.0337268128161889,355.199763101486,1196293.95309034,424923328.737428,1954647312.19217,751323634.27217
2057,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1257347.07285291,0.0969871676621042,12964056,368.089932519486,0.0921841602768267,0.168634064080944,-0.0337268128161889,355.675432265877,1195080.61614176,425060814.73879,1955279747.79844,751956069.878435
2058,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1255838.37091329,0.0968707918967093,12964056,368.5321375102,0.092102199206812,0.168634064080944,-0.0337268128161889,356.102723091643,1194018.06824027,425193085.520982,1955888193.39652,752564515.476516
2059,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1254492.5054799,0.0967669767455418,12964056,368.927512263576,0.0920310117481355,0.168634064080944,-0.0337268128161889,356.48476311472,1193095.19003949,425320256.194538,1956473178.49487,753149500.574873
2060,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1253302.96084016,0.0966752196102949,12964056,369.277671609223,0.091970164014367,0.168634064080944,-0.0337268128161889,356.823112701661,1192306.35661144,425442465.46007,1957035341.11632,753711663.196323
2061,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1252273.75362453,0.0965958303191938,12964056,369.58117013987,0.0919199978769195,0.168634064080944,-0.0337268128161889,357.116375194175,1191655.99999627,425559871.197056,1957575407.50646,754251729.586456
2062,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1251395.29809045,0.0965280694630177,12964056,369.840609043544,0.0918798538820043,0.168634064080944,-0.0337268128161889,357.367064050507,1191135.57099812,425672621.893723,1958094060.71113,754770382.791126
2063,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1250650.80206919,0.0964706417551103,12964056,370.060770307966,0.0918485406390044,0.168634064080944,-0.0337268128161889,357.579799977175,1190729.62436233,425780860.906378,1958591960.16934,755268282.24934
2064,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1250016.82383416,0.0964217389861753,12964056,370.248456161101,0.0918243750475644,0.168634064080944,-0.0337268128161889,357.761155784672,1190416.34028163,425884725.764115,1959069738.51493,755746060.594928
2065,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1249463.80240534,0.0963790809300222,12964056,370.412330720612,0.0918052206874206,0.168634064080944,-0.0337268128161889,357.91950337759,1190168.02208408,425984347.400222,1959527998.04102,756204320.12102
2066,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248959.37850948,0.0963401715103268,12964056,370.561931127279,0.0917887320697853,0.168634064080944,-0.0337268128161889,358.064058239344,1189954.26272169,426079852.429336,1959967321.17495,756643643.254946
2067,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248479.24881888,0.0963031360570244,12964056,370.704438730436,0.0917731609012563,0.168634064080944,-0.0337268128161889,358.201759515244,1189752.3972209,426171402.072005,1960388449.53122,757064771.611222
2068,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1248009.42015863,0.0962668951876348,12964056,370.843995024632,0.0917575120540796,0.168634064080944,-0.0337268128161889,358.336609020428,1189549.52468976,426259142.939192,1960792057.52028,757468379.600284
2069,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1247545.31586551,0.0962310958750498,12964056,370.981954173673,0.0917414784807948,0.168634064080944,-0.0337268128161889,358.469915247073,1189341.66454782,426343205.69027,1961178746.17524,757855068.25524
2070,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1247090.87152827,0.0961960416962308,12964056,371.117141313714,0.0917253753428857,0.168634064080944,-0.0337268128161889,358.600542955747,1189132.90256619,426423704.50678,1961549040.73119,758225362.811186
2071,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1246655.3542109,0.0961624474786981,12964056,371.246790571842,0.0917099063214577,0.168634064080944,-0.0337268128161889,358.725819557615,1188932.36130613,426500735.708113,1961903384.25732,758579706.337317
2072,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1246243.44921337,0.0961306746294041,12964056,371.369494052008,0.091695433747135,0.168634064080944,-0.0337268128161889,358.844384640473,1188744.73804215,426574374.017335,1962242120.47974,758918442.55974
2073,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245853.0652961,0.0961005618377534,12964056,371.485861448681,0.0916818172548338,0.168634064080944,-0.0337268128161889,358.95682733574,1188568.21307343,426644674.836949,1962565504.24997,759241826.329965
2074,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245475.68418013,0.0960714520347742,12964056,371.598422256364,0.0916684402510449,0.168634064080944,-0.0337268128161889,359.065591826132,1188394.7928472,426711679.616774,1962873726.23716,759550048.317158
2075,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1245096.63764632,0.0960422137675367,12964056,371.711548490639,0.09165423086315,0.168634064080944,-0.0337268128161889,359.174902673079,1188210.58154681,426775419.982197,1963166931.9181,759843253.998105
2076,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1244698.24028912,0.0960114828483554,12964056,371.830524234128,0.0916378931164226,0.168634064080944,-0.0337268128161889,359.289865743938,1187998.77808332,426835921.481518,1963445238.81498,760121560.894981
2077,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1244270.745772,0.095978507480375,12964056,371.958274171951,0.0916187153020337,0.168634064080944,-0.0337268128161889,359.413307083521,1187750.15582362,426893211.493535,1963708772.87026,760385094.950262
2078,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1243814.35288072,0.0959433029972039,12964056,372.09475684864,0.0915967188163223,0.168634064080944,-0.0337268128161889,359.545186634521,1187464.99215106,426947322.224911,1963957682.23459,760634004.314592
2079,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1243338.08445384,0.0959065653877027,12964056,372.237290071671,0.0915725766834036,0.168634064080944,-0.0337268128161889,359.682912666219,1187152.01218794,426998293.52132,1964192150.19807,760868472.278071
2080,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1242858.68737812,0.0958695864456403,12964056,372.380869925234,0.0915475338339694,0.168634064080944,-0.0337268128161889,359.821650028937,1186827.35528547,427046177.278298,1964412415.48017,761088737.560172
2081,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1242397.68175825,0.0958340261534084,12964056,372.519046031234,0.0915231903222247,0.168634064080944,-0.0337268128161889,359.955165895273,1186511.76463598,427091039.076237,1964618779.75069,761295101.83069
2082,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241973.14306103,0.0958012787865953,12964056,372.646382722349,0.091500895129568,0.168634064080944,-0.0337268128161889,360.078207925642,1186222.72850985,427132954.282491,1964811589.69946,761487911.77946
2083,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241597.99838741,0.0957723414946228,12964056,372.75897657785,0.0914816204349663,0.168634064080944,-0.0337268128161889,360.187004349255,1185972.85028965,427172008.185376,1964991237.65273,761667559.732728
2084,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241280.29028797,0.0957478346505114,12964056,372.854384961376,0.0914659805822662,0.168634064080944,-0.0337268128161889,360.279194912089,1185770.09436341,427208294.948082,1965158156.76118,761834478.841176
2085,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1241023.29467998,0.0957280109465726,12964056,372.931597000639,0.0914542402415567,0.168634064080944,-0.0337268128161889,360.353802835356,1185617.89192899,427241916.066252,1965312813.90476,761989135.984758
2086,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240826.34909464,0.0957128192823791,12964056,372.990789192775,0.0914463750962615,0.168634064080944,-0.0337268128161889,360.410998663507,1185515.92774494,427272979.450048,1965455705.47022,762132027.55022
2087,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240687.7069787,0.0957021249351827,12964056,373.032469489878,0.091442282112572,0.168634064080944,-0.0337268128161889,360.451273217032,1185462.86607518,427301599.428311,1965587357.37023,762263679.450231
2088,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240605.28467251,0.0956957671790765,12964056,373.057252712069,0.0914418343631428,0.168634064080944,-0.0337268128161889,360.475220580127,1185457.06142651,427327895.705989,1965708320.24755,762384642.32755
2089,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240576.63035435,0.0956935568894756,12964056,373.065869431867,0.0914448783458576,0.168634064080944,-0.0337268128161889,360.483546685429,1185496.52378889,427351991.478665,1965819160.80186,762495482.881858
2090,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240597.92229011,0.0956951992717489,12964056,373.059466636581,0.0914511633214068,0.168634064080944,-0.0337268128161889,360.477359836022,1185578.00256386,427374028.243886,1965920529.92188,762596852.001877
2091,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240616.96848534,0.0956966684257878,12964056,373.053739354418,0.0914568636143757,0.168634064080944,-0.0337268128161889,360.471825716832,1185651.90148113,427394105.591536,1966012885.72107,762689207.801066
2092,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240633.88334168,0.0956979731761171,12964056,373.048653123507,0.0914620143846556,0.168634064080944,-0.0337268128161889,360.466911028279,1185718.67635548,427412348.6144,1966096803.62624,762773125.706241
2093,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240648.78220544,0.0956991224201312,12964056,373.044173208533,0.0914666504870529,0.168634064080944,-0.0337268128161889,360.462582206559,1185778.77904658,427428880.620871,1966172850.85601,762849172.936007
2094,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240661.78469806,0.0957001253849919,12964056,373.040263598219,0.0914708064988634,0.168634064080944,-0.0337268128161889,360.45880445494,1185832.65781643,427443822.120134,1966241581.75262,762917903.832618
2095,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240673.00341478,0.0957009907558852,12964056,373.036890402356,0.0914745156680924,0.168634064080944,-0.0337268128161889,360.455545026222,1185880.74369403,427457289.804332,1966303533.09993,762979855.179929
2096,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240682.54235039,0.0957017265545895,12964056,373.034022323895,0.0914778097959721,0.168634064080944,-0.0337268128161889,360.452773678907,1185923.44895233,427469396.545723,1966359224.11032,763035546.190325
2097,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240690.50185239,0.0957023405215458,12964056,373.031629168596,0.0914807196537216,0.168634064080944,-0.0337268128161889,360.450461237109,1185961.17251115,427480251.640946,1966409157.54835,763085479.62835
2098,"42",12964056,"Pennsylvania","PA",35.7,2.6,11.86,462816799.2,1203323677.92,1240696.97223222,0.0957028396230482,12964056,373.029683765019,0.0914832743940284,0.168634064080944,-0.0337268128161889,360.448581445794,1185994.29230755,427489960.265065,1966453817.2193,763130139.299298
