"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2047,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,531926.189776117,0.0931995517699189,5707390,263.949767277099,0.0856891329251365,0.247933884297521,-0.0495867768595041,250.861349065011,489061.300365595,122686577.585202,813166636.234717,303788927.602717
2048,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,530396.41455037,0.0929315176552452,5707390,264.711054125473,0.0855303419537701,0.247933884297521,-0.0495867768595041,251.584886152309,488155.018363528,122812424.719667,814000751.041951,304623042.409951
2049,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,529030.686994906,0.0926922265685201,5707390,265.394423143079,0.0853954242777501,0.247933884297521,-0.0495867768595041,252.234369102927,487384.990568588,122935245.606304,814814807.878581,305437099.246581
2050,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,527808.343368328,0.0924780579859319,5707390,266.009046207937,0.0852807862106145,0.247933884297521,-0.0495867768595041,252.818514991014,486730.706410599,123054534.395255,815605453.97175,306227745.33975
2051,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,526709.16554221,0.0922854694601578,5707390,266.564174662627,0.085183011716739,0.247933884297521,-0.0495867768595041,253.346116414893,486172.669241999,123169957.659523,816370479.367317,306992770.735317
2052,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,525715.461498667,0.0921113611473312,5707390,267.068032581264,0.0850991727888408,0.247933884297521,-0.0495867768595041,253.82498964335,485694.167783302,123281317.107432,817108569.788059,307730861.156059
2053,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,524812.425873408,0.0919531389783084,5707390,267.52757190598,0.085026868220045,0.247933884297521,-0.0495867768595041,254.261741894114,485281.497410402,123388518.840553,817819102.875183,308441394.243183
2054,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,523988.001172169,0.0918086903422,5707390,267.948490587416,0.0849641859152493,0.247933884297521,-0.0495867768595041,254.661788574817,484923.745050835,123491548.237044,818501981.715129,309124273.083129
2055,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,523232.704673923,0.0916763537578338,5707390,268.335279400201,0.0849096621395704,0.247933884297521,-0.0495867768595041,255.02939777705,484612.556598763,123590448.464579,819157492.423231,309779783.791231
2056,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,522539.050737299,0.0915548176552327,5707390,268.691485931806,0.0848621777745122,0.247933884297521,-0.0495867768595041,255.367941174857,484341.544808473,123685303.123189,819786189.100499,310408480.468499
2057,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,521899.912421976,0.0914428333129462,5707390,269.020535658722,0.0848206836317337,0.247933884297521,-0.0495867768595041,255.680674386389,484104.721552921,123776221.680286,820388797.296933,311011088.664933
2058,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,521308.166811627,0.091339152714573,5707390,269.325905363638,0.0847841377245517,0.247933884297521,-0.0495867768595041,255.970901791888,483896.139807729,123863331.280198,820966159.725151,311588451.093151
2059,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,520756.709941482,0.0912425311642418,5707390,269.611108833868,0.0847515085883687,0.247933884297521,-0.0495867768595041,256.24196294128,483709.91260217,123946777.499335,821519241.265591,312141532.633591
2060,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,520238.531058307,0.091151740297808,5707390,269.879652540123,0.0847217746635508,0.247933884297521,-0.0495867768595041,256.497190430696,483540.209497003,124026705.196251,822049002.040754,312671293.408754
2061,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,519751.011543961,0.091066321303426,5707390,270.13279605349,0.0846946248891026,0.247933884297521,-0.0495867768595041,256.737781373152,483385.255145815,124103257.954632,822556393.723298,313178685.091298
2062,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,519286.986613488,0.0909850188288322,5707390,270.374181559267,0.0846689974261318,0.247933884297521,-0.0495867768595041,256.967197349717,483238.98921993,124176568.709955,823042297.409584,313664588.777584
2063,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,518839.382823281,0.0909065935258114,5707390,270.607433915288,0.0846438363261017,0.247933884297521,-0.0495867768595041,257.188883473208,483095.38500923,124246762.681583,823507543.053534,314129834.421534
2064,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,518401.20762386,0.0908298202197257,5707390,270.836163062861,0.0846180894230529,0.247933884297521,-0.0495867768595041,257.406270679579,482948.437392238,124313956.199666,823952901.691386,314575193.059386
2065,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,517965.579463201,0.0907534931839599,5707390,271.063946267447,0.0845907134318703,0.247933884297521,-0.0495867768595041,257.622758849226,482792.191933922,124378256.436882,824379083.663655,315001375.031655
2066,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,517526.047322894,0.0906764821263124,5707390,271.294159446241,0.0845607266309394,0.247933884297521,-0.0495867768595041,257.841556498493,482621.045566157,124439761.587708,824786739.80333,315409031.17133
2067,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,517077.704097399,0.0905979272657728,5707390,271.529390819669,0.0845273992011988,0.247933884297521,-0.0495867768595041,258.065123506297,482430.83292693,124498572.482534,825176538.414236,315798829.782236
2068,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,516617.470662237,0.0905172891045184,5707390,271.771285280041,0.0844902900445751,0.247933884297521,-0.0495867768595041,258.295023200039,482219.036497507,124554777.219624,825549063.411668,316171354.779668
2069,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,516144.026951149,0.0904343363518436,5707390,272.020573074051,0.0844492371068071,0.247933884297521,-0.0495867768595041,258.531949615834,481984.73137102,124608452.286414,825904821.75435,316527113.12235
2070,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,515657.72425599,0.0903491305580992,5707390,272.277108236043,0.0844043443855072,0.247933884297521,-0.0495867768595041,258.775764025992,481728.5111024,124659663.513627,826244249.768319,316866541.136319
2071,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,515160.51605791,0.0902620139955233,5707390,272.539897029331,0.0843559721964467,0.247933884297521,-0.0495867768595041,259.025521970026,481452.432154278,124708467.5425,826567722.871691,317190014.239691
2072,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,514655.788009426,0.0901735798691567,5707390,272.807179616191,0.0843047099433967,0.247933884297521,-0.0495867768595041,259.279550874893,481159.858483843,124754912.006718,826875556.780524,317497848.148524
2073,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,514148.137120335,0.0900846336276889,5707390,273.076539353753,0.0842513416482381,0.247933884297521,-0.0495867768595041,259.535553931253,480855.264809738,124799037.513154,827168020.637188,317790312.005188
2074,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,513643.147428944,0.0899961536584927,5707390,273.345015314202,0.0841968111264994,0.247933884297521,-0.0495867768595041,259.790717034159,480544.037855272,124840880.160911,827445353.70652,318067645.07452
2075,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,513147.158893313,0.0899092507947264,5707390,273.609220214333,0.0841421856581526,0.247933884297521,-0.0495867768595041,260.041820864862,480232.269003483,124880473.66973,827707779.482971,318330070.850971
2076,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,512666.875205493,0.0898250995999035,5707390,273.865546596359,0.0840885929220958,0.247933884297521,-0.0495867768595041,260.28543684778,479926.394357641,124917851.210158,827955517.820929,318577809.188929
2077,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,512208.290048909,0.0897447502359063,5707390,274.110741133443,0.0840370466350119,0.247933884297521,-0.0495867768595041,260.518472978066,479632.199594201,124953048.229392,828188803.66441,318811095.03241
2078,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,511776.397138937,0.0896690776587788,5707390,274.34206576331,0.0839883995655935,0.247933884297521,-0.0495867768595041,260.738326965129,479354.551796673,124986103.858584,828407896.374693,319030187.742693
2079,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,511375.127993358,0.0895987707153985,5707390,274.557338271296,0.083943334253493,0.247933884297521,-0.0495867768595041,260.942924803298,479097.346485043,125017062.857306,828613092.618227,319235383.986227
2080,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,511007.251783337,0.089534314596223,5707390,274.754993221758,0.0839023471513402,0.247933884297521,-0.0495867768595041,261.130778681836,478863.417108088,125045976.99168,828804735.500853,319427026.868853
2081,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,510674.449387194,0.089476003810357,5707390,274.934048822065,0.0838657610544742,0.247933884297521,-0.0495867768595041,261.300955492046,478654.605984696,125072905.89447,828983220.268544,319605511.636544
2082,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,510377.980594209,0.0894240590872901,5707390,275.093752744852,0.0838338336817145,0.247933884297521,-0.0495867768595041,261.452740212049,478472.38401668,125097915.916953,829148986.697565,319771278.065565
2083,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,510118.877729122,0.0893786613021227,5707390,275.233480135104,0.0838067892968637,0.247933884297521,-0.0495867768595041,261.58553897138,478318.031165027,125121079.982033,829302518.120914,319924809.488914
2084,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509897.936556771,0.089339949881955,5707390,275.352740095601,0.0837848162871669,0.247933884297521,-0.0495867768595041,261.698885214828,478192.622629213,125142476.26002,829444332.651412,320066624.019412
2085,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509715.680398482,0.0893080165186683,5707390,275.4511964204,0.0837680603681301,0.247933884297521,-0.0495867768595041,261.792459407818,478096.990064462,125162186.864451,829574974.537578,320197265.905578
2086,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509572.372402537,0.089282907318851,5707390,275.528662078033,0.0837566258968287,0.247933884297521,-0.0495867768595041,261.866083793171,478031.729077301,125180296.822351,829695007.338543,320317298.706543
2087,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509468.04692326,0.0892646283017736,5707390,275.585083005507,0.0837505804062389,0.247933884297521,-0.0495867768595041,261.919706988705,477997.225104764,125196893.140854,829805007.737579,320427299.105579
2088,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509402.516095962,0.0892531465513943,5707390,275.620534967187,0.0837499549658005,0.247933884297521,-0.0495867768595041,261.953401001872,477993.65547226,125212063.708275,829905558.25845,320527849.62645
2089,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509375.354394537,0.0892483875106724,5707390,275.635232032156,0.0837547412024732,0.247933884297521,-0.0495867768595041,261.96736928676,478020.972391583,125225896.601322,829997242.673563,320619534.041563
2090,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509386.125879176,0.0892502747979682,5707390,275.629403446498,0.0837649256416874,0.247933884297521,-0.0495867768595041,261.961829721878,478079.09895811,125238475.514854,830080615.712449,320702907.080449
2091,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509395.902904911,0.089251987844691,5707390,275.624113188458,0.0837741563393645,0.247933884297521,-0.0495867768595041,261.956801790683,478131.782149726,125249872.486422,830156154.840004,320778446.208004
2092,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509404.707701231,0.0892535305457014,5707390,275.619349168533,0.0837824927786298,0.247933884297521,-0.0495867768595041,261.952274003151,478179.361459824,125260171.115776,830224414.155361,320846705.523361
2093,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509412.561726076,0.0892549066606761,5707390,275.615099722448,0.0837899925348979,0.247933884297521,-0.0495867768595041,261.948235273401,478222.165493751,125269452.319712,830285929.975052,320908221.343052
2094,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509419.494839635,0.0892561214214614,5707390,275.611348647343,0.0837967127773695,0.247933884297521,-0.0495867768595041,261.94467020202,478260.520538431,125277794.323086,830341220.773413,320963512.141413
2095,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509425.53498966,0.0892571797248234,5707390,275.608080782307,0.0838027083280105,0.247933884297521,-0.0495867768595041,261.941564379878,478294.739484204,125285272.295159,830390784.772312,321013076.140312
2096,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509430.707650047,0.0892580860340799,5707390,275.605282311425,0.0838080315678561,0.247933884297521,-0.0495867768595041,261.938904676147,478325.121290066,125291958.349805,830435099.942509,321057391.310509
2097,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509435.040150094,0.0892588451376364,5707390,275.602938421027,0.0838127332725209,0.247933884297521,-0.0495867768595041,261.93667701172,478351.955752253,125297921.731802,830474625.238387,321096916.606387
2098,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509438.560209697,0.0892594618923355,5707390,275.601034091741,0.0838168621685019,0.247933884297521,-0.0495867768595041,261.934867111985,478375.520971886,125303228.515398,830509798.600055,321132089.968055
2099,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509441.304196275,0.0892599426701654,5707390,275.599549631152,0.0838204661455155,0.247933884297521,-0.0495867768595041,261.933456261012,478396.090274253,125307941.38729,830541035.51496,321163326.88296
2100,"27",5707390,"Minnesota","MN",24.6,3.628,12.1,140401794,509377708.632,509443.33032755,0.0892602976715363,5707390,275.598453531088,0.0838235942888849,0.247933884297521,-0.0495867768595041,261.932414513018,478413.943808439,125312119.43844,830568727.637977,321191019.005977
2025,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,429760.162399253,0.145683139426825,2949965,369.294622642473,0.145683139426825,0,0,369.294622642473,429760.162399253,158708117,107921519.56,0
2026,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,424315.03331639,0.143837311058399,2949965,374.033688506293,0.140851684368165,0.360144057623049,-0.0720288115246099,347.092486453019,415507.539077134,144219544.878257,530727925.151986,422806405.591986
2027,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,419197.402216072,0.142102500272401,2949965,378.59995353262,0.136867680596029,0.360144057623049,-0.0720288115246099,351.329848836393,403754.867389466,141851136.526899,522012182.418988,414090662.858988
2028,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,414393.039678306,0.140473883479399,2949965,382.989340562297,0.133548092938468,0.360144057623049,-0.0720288115246099,355.403073535001,393962.199985227,140015376.73136,515256586.371406,407335066.811406
2029,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,409890.455708471,0.138947565719753,2949965,387.196419896342,0.130755584201895,0.360144057623049,-0.0720288115246099,359.307121944625,385724.396950142,138593522.931981,510024164.389692,402102644.829692
2030,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,405679.796338793,0.137520206625771,2949965,391.215235346497,0.128385928246347,0.360144057623049,-0.0720288115246099,363.036466894169,378733.994819234,137494251.371889,505978845.048552,398057325.488552
2031,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,401752.248610053,0.136188818718206,2949965,395.039772768129,0.126359347463063,0.360144057623049,-0.0720288115246099,366.585527430689,372755.652438875,136646827.452076,502860325.023638,394938805.463638
2032,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,398099.50989894,0.134950587515086,2949965,398.664437040601,0.124614233348501,0.360144057623049,-0.0720288115246099,369.949111443438,367607.626879911,135996114.924054,500465702.920519,392544183.360519
2033,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,394713.474501191,0.133802765287449,2949965,402.084365628925,0.123102733499057,0.360144057623049,-0.0720288115246099,373.122706640046,363148.755226545,135499046.463092,498636490.984179,390714971.424179
2034,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,391585.930162277,0.132742568187174,2949965,405.295759564778,0.121787403681301,0.360144057623049,-0.0720288115246099,376.102787687363,359268.57830071,135121913.827372,497248642.884731,389327123.324731
2035,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,388708.356884207,0.131767108045081,2949965,408.296127904649,0.120638699606565,0.360144057623049,-0.0720288115246099,378.887043061577,355879.941484881,134838298.714134,496204939.268012,388283419.708012
2036,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,386071.783717944,0.130873343825416,2949965,411.0844762381,0.119633085531888,0.360144057623049,-0.0720288115246099,381.474549978453,352913.415161075,134627486.22993,495429149.326143,387507629.766143
2037,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,383666.717683727,0.130058057530759,2949965,413.661414151722,0.118751597322792,0.360144057623049,-0.0720288115246099,383.865874116784,350313.05579633,134473227.37778,494861476.750231,386939957.190231
2038,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,381483.085996471,0.129317834617181,2949965,416.029236487481,0.117978744846639,0.360144057623049,-0.0720288115246099,386.063145023797,348033.168041515,134362779.426703,494455028.290266,386533508.730266
2039,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,379510.247548827,0.128649067886849,2949965,418.191914513668,0.117301688984227,0.360144057623049,-0.0720288115246099,388.070047922047,346035.876944354,134286159.348543,494173066.402638,386251546.842638
2040,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,377737.022701839,0.12804796758668,2949965,420.155048252376,0.116709614380311,0.360144057623049,-0.0720288115246099,389.891779470692,344289.277585413,134235559.090456,493986857.452878,386065337.892878
2041,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,376151.693430739,0.127510561457759,2949965,421.925834102946,0.116193237317925,0.360144057623049,-0.0720288115246099,391.535017720981,342765.983324574,134204885.355137,493873978.106903,385952458.546903
2042,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,374741.9459171,0.127032675274825,2949965,423.513083414232,0.115744407215301,0.360144057623049,-0.0720288115246099,393.007939350782,341441.950230884,134189397.268152,493816981.946799,385895462.386799
2043,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,373494.926643963,0.126609951861789,2949965,424.927102560859,0.115355826992787,0.360144057623049,-0.0720288115246099,394.320108378804,340295.652174777,134185418.446394,493802339.88273,385880820.32273
2044,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,372397.365221279,0.126237892727974,2949965,426.179484126305,0.11502085932752,0.360144057623049,-0.0720288115246099,395.482282388516,339307.509286106,134190108.204032,493819598.190837,385898078.630837
2045,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,371435.700671594,0.125911900877331,2949965,427.282882913622,0.114733385134492,0.360144057623049,-0.0720288115246099,396.506204672545,338459.470478271,134201280.074819,493860710.675332,385939191.115332
2046,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,370596.205285151,0.125627322793712,2949965,428.250788153332,0.114487700005102,0.360144057623049,-0.0720288115246099,397.40439284817,337734.707945551,134217256.554856,493919504.121869,385997984.561869
2047,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,369865.152033782,0.125379505192022,2949965,429.097242947354,0.114278456447697,0.360144057623049,-0.0720288115246099,398.189878509369,337117.446774732,134236755.174619,493991259.042599,386069739.482599
2048,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,369228.951220001,0.125163841340491,2949965,429.836599962162,0.114100619379637,0.360144057623049,-0.0720288115246099,398.875980517108,336592.833648251,134258796.556478,494072371.327839,386150851.767839
2049,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,368674.325213069,0.124975830293942,2949965,430.483237226453,0.113949470262454,0.360144057623049,-0.0720288115246099,399.476041267765,336146.94904278,134282652.487847,494160161.155277,386238641.595277
2050,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,368188.466709279,0.124811130541982,2949965,431.051299402367,0.113820585593923,0.360144057623049,-0.0720288115246099,400.003186600276,335766.743781578,134307767.46703,494252584.278669,386331064.718669
2051,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,367759.296237599,0.124665647300086,2949965,431.554330845422,0.113709871421042,0.360144057623049,-0.0720288115246099,400.469985286328,335440.140846573,134333708.269271,494348046.430916,386426526.870916
2052,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,367376.006448345,0.124535717016421,2949965,432.00457899886,0.113613704626829,0.360144057623049,-0.0720288115246099,400.887802600383,335156.452169485,134360133.637565,494445291.78624,386523772.22624
2053,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,367029.148073949,0.124418136511433,2949965,432.412841957782,0.113528943711119,0.360144057623049,-0.0720288115246099,401.266658863584,334906.41043477,134386776.347156,494543336.957535,386621817.397535
2054,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,366710.556542257,0.124310138100709,2949965,432.788514452574,0.113452892345551,0.360144057623049,-0.0720288115246099,401.615272115054,334682.061568142,134413427.228717,494641412.201677,386719892.641677
2055,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,366413.279270588,0.124209364948597,2949965,433.139643071717,0.113383265555043,0.360144057623049,-0.0720288115246099,401.941109357067,334476.664973081,134439921.773333,494738912.125864,386817392.565864
2056,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,366131.495840763,0.124113844008577,2949965,433.472997551199,0.113318157067086,0.360144057623049,-0.0720288115246099,402.250452709576,334284.597212405,134466130.562528,494835360.470104,386913840.910104
2057,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365860.47738875,0.124021972256874,2949965,433.794101327219,0.113256020689618,0.360144057623049,-0.0720288115246099,402.548427762233,334101.29707365,134491951.850321,494930382.80918,387008863.24918
2058,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365596.484043166,0.123932481925435,2949965,434.107339449308,0.113195637151331,0.360144057623049,-0.0720288115246099,402.839103714664,333923.167749126,134517309.605619,495023699.348678,387102179.788678
2059,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365336.657377455,0.123844404044609,2949965,434.416075680102,0.113136086327399,0.360144057623049,-0.0720288115246099,403.125602041679,333747.494902806,134542159.812596,495115148.110353,387193628.550353
2060,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,365078.934259999,0.123757039239448,2949965,434.722746525201,0.113076706924818,0.360144057623049,-0.0720288115246099,403.410183750277,333572.327743472,134566474.029001,495204624.426725,387283104.866725
2061,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364822.947736073,0.123670263117045,2949965,435.027779872048,0.113017374437338,0.360144057623049,-0.0720288115246099,403.693245907675,333397.298982041,134590237.802912,495292075.114715,387370555.554715
2062,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364566.747703073,0.123583414617825,2949965,435.333496540563,0.1129574780632,0.360144057623049,-0.0720288115246099,403.976942167894,333220.606774708,134613441.792177,495377465.79521,387455946.23521
2063,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364307.98998352,0.123495699095928,2949965,435.642701679915,0.112896290633407,0.360144057623049,-0.0720288115246099,404.26387562854,333040.105998379,134636083.990645,495460789.085572,387539269.525572
2064,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,364044.070961566,0.123406233959239,2949965,435.958527166222,0.112833009593707,0.360144057623049,-0.0720288115246099,404.55695258042,332853.4291461,134658168.951289,495542061.740743,387620542.180743
2065,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363772.25132044,0.123314090614783,2949965,436.284286181568,0.112766794698023,0.360144057623049,-0.0720288115246099,404.859247561047,332658.097521355,134679707.057585,495621321.971913,387699802.411913
2066,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363490.088197809,0.123218440963811,2949965,436.62295658976,0.112696901740259,0.360144057623049,-0.0720288115246099,405.173523942238,332451.915742203,134700714.242616,495698628.412828,387777108.852828
2067,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,363196.688876352,0.12311898238669,2949965,436.975671477091,0.112623087998883,0.360144057623049,-0.0720288115246099,405.500833195427,332234.167788624,134721231.854276,495774133.223737,387852613.663737
2068,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362892.813458172,0.123015972548207,2949965,437.341581630117,0.112545619149885,0.360144057623049,-0.0720288115246099,405.840387275007,332005.637395491,134741296.458071,495847970.965703,387926451.405703
2069,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362580.563982754,0.122910124012574,2949965,437.718214282299,0.112465172676159,0.360144057623049,-0.0720288115246099,406.189891524871,331768.323113624,134760939.176911,495920256.171034,387998736.611033
2070,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,362263.076712662,0.122802499932258,2949965,438.10183041614,0.11238274223666,0.360144057623049,-0.0720288115246099,406.54587624451,331525.156202169,134780185.125309,495991081.261136,388069561.701136
2071,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361944.154449974,0.122694389408001,2949965,438.487857998922,0.112299523127584,0.360144057623049,-0.0720288115246099,406.904098719287,331279.662743064,134799052.592496,496060513.540385,388138993.980385
2072,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361627.756596132,0.12258713462571,2949965,438.871502823402,0.112216753144324,0.360144057623049,-0.0720288115246099,407.260110063013,331035.494189397,134817551.798338,496128590.617883,388207071.057883
2073,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361317.820801471,0.122482070397944,2949965,439.247963601562,0.112135657670163,0.360144057623049,-0.0720288115246099,407.609454818736,330796.265378962,134835685.387193,496195322.22487,388273802.66487
2074,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,361018.199503485,0.122380502651213,2949965,439.612510444831,0.112057430582375,0.360144057623049,-0.0720288115246099,407.94774378614,330565.498207936,134853449.167469,496260692.936284,388339173.376284
2075,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,360732.645800033,0.122283703637173,2949965,439.960504955178,0.111983231278842,0.360144057623049,-0.0720288115246099,408.270672665489,330346.61285949,134870833.84491,496324668.549268,388403148.989268
2076,"28",2949965,"Mississippi","MS",53.8,0.68,8.33,158708117,107921519.56,360464.669816076,0.12219286324281,2949965,440.287579587147,0.111914139990694,0.360144057623049,-0.0720288115246099,408.574188500438,330142.795977646,134887824.955832,496387195.837463,388465676.277463
